id,budget,revenue,popularity,vote_average,release_year,if_novels
21481,0,0,0.612001,5.0,2005,Not base on novel
29293,6000000,0,0.344046,3.8,2005,Not base on novel
9921,0,0,0.340545,5.5,2005,Not base on novel
16456,0,0,0.340262,3.4,2005,Not base on novel
7295,0,0,0.336382,4.6,2005,Not base on novel
1665,0,1928985,0.335779,5.0,2005,Not base on novel
12699,5000000,0,0.333513,4.5,2005,Not base on novel
9042,30000000,15007991,0.332997,5.2,2005,Not base on novel
1833,40000000,31670620,0.330618,6.5,2005,Not base on novel
13679,0,0,0.32793,6.0,2005,Not base on novel
15124,12000000,0,0.327026,5.1,2005,Not base on novel
16048,0,0,0.327022,2.5,2005,Not base on novel
501,0,0,0.326691,6.9,2005,Not base on novel
10707,1500000,11098131,0.326577,6.7,2005,Not base on novel
9729,25000000,0,0.476555,5.8,2005,Not base on novel
8332,1900000,0,0.317918,6.1,2005,Not base on novel
9968,18000000,0,0.317018,6.2,2005,Not base on novel
67,0,3357075,0.356717,6.3,2005,Not base on novel
10845,3000000,0,0.31008,4.3,2005,Not base on novel
14180,15000000,0,0.301564,4.7,2005,Not base on novel
14166,0,0,0.297727,5.0,2005,Not base on novel
20215,0,0,0.292346,4.3,2005,Not base on novel
18882,7500000,143000,0.287286,3.9,2005,Not base on novel
16411,1549000,7096000,0.285062,6.0,2005,Not base on novel
58462,0,0,0.281544,4.5,2005,Not base on novel
17186,0,3102550,0.28107,4.8,2005,Not base on novel
19803,0,0,0.28021,5.5,2005,Not base on novel
14457,0,0,0.280055,4.7,2005,Not base on novel
2287,0,0,0.279805,5.6,2005,Not base on novel
10263,4750000,206871,0.278997,4.9,2005,Not base on novel
28366,0,0,0.265732,6.4,2005,Not base on novel
6473,0,0,0.376497,4.1,2005,Not base on novel
2610,10284523,11588205,0.270403,5.8,2005,Not base on novel
9701,35000000,25224242,0.269437,6.8,2005,Not base on novel
13557,0,0,0.268115,5.9,2005,Not base on novel
26138,0,0,0.265905,5.2,2005,Not base on novel
1622,0,793604,0.263334,6.3,2005,Not base on novel
65215,0,0,0.259903,6.9,2005,Not base on novel
15624,450000,973525,0.401768,6.3,2005,Not base on novel
7870,8000000,852872,0.252383,5.8,2005,Not base on novel
13341,30000000,34252847,0.242227,5.5,2005,Not base on novel
8008,0,0,0.23686,5.4,2005,Not base on novel
24123,0,0,0.234355,5.2,2005,Not base on novel
21891,0,0,0.229908,4.3,2005,Not base on novel
124673,0,0,0.225647,5.4,2005,Not base on novel
24546,15000000,0,0.216467,4.4,2005,Not base on novel
12920,0,0,0.213659,5.9,2005,Not base on novel
72240,0,0,0.132143,5.2,2005,Not base on novel
15493,16398,0,0.204153,7.1,2005,Not base on novel
18191,10,0,0.204002,5.8,2005,Not base on novel
5145,0,0,0.217455,6.7,2005,Not base on novel
22747,0,0,0.197571,5.7,2005,Not base on novel
9787,25000000,13411957,0.195984,6.9,2005,Not base on novel
5171,0,0,0.224181,5.3,2005,Not base on novel
16608,2000000,5048693,0.191177,7.0,2005,Not base on novel
7182,0,0,0.260956,4.2,2005,Not base on novel
10846,35000000,0,0.18868,6.2,2005,Not base on novel
31446,0,0,0.187113,4.5,2005,Not base on novel
9700,9600000,4386236,0.183927,6.4,2005,Not base on novel
12261,9000000,0,0.182135,3.7,2005,Not base on novel
19166,6000000,0,0.180244,4.7,2005,Not base on novel
10579,3500000,0,0.324631,3.6,2005,Not base on novel
9009,30000000,25473093,0.177398,5.2,2005,Base on novel
11788,0,0,0.270637,6.7,2005,Not base on novel
1382,0,0,0.175572,6.7,2005,Not base on novel
9005,0,0,0.172726,5.8,2005,Not base on novel
19583,0,0,0.17243,5.8,2005,Not base on novel
20981,50000,0,0.168435,6.1,2005,Not base on novel
148,5000000,0,0.168133,6.4,2005,Not base on novel
14597,0,0,0.229031,6.8,2005,Not base on novel
13919,0,0,0.164823,7.0,2005,Not base on novel
21838,0,0,0.280197,5.5,2005,Not base on novel
15402,0,1410778,0.163505,6.7,2005,Not base on novel
13373,0,6584159,0.161462,6.6,2005,Not base on novel
10598,3000000,0,0.156031,5.7,2005,Not base on novel
9814,1500000,0,0.155495,4.3,2005,Not base on novel
14922,0,0,0.155342,5.2,2005,Not base on novel
2151,0,0,0.15359,4.9,2005,Not base on novel
292,3000000,11718595,0.151442,7.0,2005,Not base on novel
18189,0,0,0.150923,4.8,2005,Not base on novel
2566,0,0,0.148714,6.5,2005,Not base on novel
14228,0,0,0.147694,4.2,2005,Not base on novel
9288,0,0,0.138467,5.1,2005,Not base on novel
20771,0,0,0.132458,6.3,2005,Not base on novel
11354,0,0,0.1311,5.9,2005,Not base on novel
6967,7000000,0,0.129724,6.5,2005,Not base on novel
7509,0,10422387,0.11769,6.3,2005,Not base on novel
18825,0,0,0.115814,4.5,2005,Not base on novel
25967,5000000,0,0.115222,5.5,2005,Not base on novel
24939,0,0,0.259042,4.9,2005,Not base on novel
18070,16000000,0,0.380058,4.2,2005,Not base on novel
22559,0,0,0.107123,6.5,2005,Not base on novel
14147,0,0,0.100198,4.5,2005,Not base on novel
17919,15000000,0,0.294572,7.0,2005,Not base on novel
17868,0,0,0.128733,7.6,2005,Not base on novel
31046,0,0,0.092869,6.1,2005,Not base on novel
10268,0,0,0.090029,6.1,2005,Not base on novel
28512,0,0,0.145446,3.9,2005,Not base on novel
16548,0,0,0.078796,5.2,2005,Not base on novel
14566,0,0,0.078642,5.6,2005,Not base on novel
24935,0,0,0.04264,4.4,2005,Not base on novel
868,3000000,9879971,0.075624,6.8,2005,Not base on novel
29595,0,0,0.073715,6.9,2005,Not base on novel
14907,0,0,0.073547,3.0,2005,Not base on novel
19521,0,0,0.066779,6.1,2005,Not base on novel
16998,0,0,0.063725,5.4,2005,Base on novel
15907,12000000,0,0.062064,7.0,2005,Not base on novel
13015,0,0,0.163782,7.2,2005,Not base on novel
20604,0,0,0.028809,8.0,2005,Not base on novel
14788,1600000,0,0.188153,6.6,2005,Not base on novel
18484,0,634074,0.021261,5.9,2005,Not base on novel
834,50000000,111340801,5.838503,6.3,2006,Not base on novel
58,200000000,1065659812,4.205992,6.8,2006,Not base on novel
920,120000000,461983149,3.941265,6.4,2006,Not base on novel
36557,150000000,599045960,3.78958,7.1,2006,Not base on novel
591,125000000,758239851,3.655536,6.4,2006,Not base on novel
9762,12000000,114194847,3.206696,6.7,2006,Not base on novel
950,80000000,660940780,3.145562,6.4,2006,Not base on novel
956,150000000,397850012,3.098051,6.3,2006,Not base on novel
350,35000000,326551094,3.03143,7.0,2006,Not base on novel
1422,90000000,289847354,2.81975,7.7,2006,Not base on novel
1581,85000000,194168700,2.606305,6.7,2006,Not base on novel
1124,40000000,109676311,2.582095,7.8,2006,Not base on novel
1593,110000000,574480841,2.313345,6.2,2006,Not base on novel
1164,25000000,135330182,2.160936,6.7,2006,Not base on novel
9693,76000000,69959751,2.108369,7.3,2006,Not base on novel
8275,0,0,2.03408,5.3,2006,Not base on novel
1452,270000000,391081192,1.957331,5.3,2006,Not base on novel
496,18000000,261572744,1.930735,6.4,2006,Not base on novel
9339,82500000,237681299,1.888746,5.9,2006,Not base on novel
10010,0,0,1.852503,6.4,2006,Not base on novel
9767,52000000,204999686,1.76935,5.5,2006,Not base on novel
388,45000000,184376254,1.747256,7.2,2006,Not base on novel
7518,80000000,155019340,1.615244,6.2,2006,Not base on novel
1427,50000000,132180323,1.6128,7.0,2006,Not base on novel
1372,100000000,170877916,1.60314,7.2,2006,Not base on novel
7457,0,15309302,1.56812,6.5,2006,Not base on novel
1948,12000000,42931041,1.526073,6.5,2006,Not base on novel
186,27000000,56308881,1.520387,7.3,2006,Not base on novel
9036,40000000,120455994,1.51114,6.6,2006,Not base on novel
9286,25000000,117719158,1.498538,5.8,2006,Not base on novel
588,50000000,97607453,1.498352,6.3,2006,Not base on novel
9655,20000000,33889159,1.470711,6.3,2006,Not base on novel
1381,35000000,15304890,1.432839,6.7,2006,Not base on novel
9836,100000000,384335608,1.411147,5.8,2006,Not base on novel
1246,24000000,155721132,1.409773,6.4,2006,Not base on novel
10032,0,6086508,1.401105,5.1,2006,Not base on novel
11619,149000000,64459316,1.390297,6.0,2006,Not base on novel
9904,80000000,37384046,1.363623,5.2,2006,Not base on novel
7551,75000000,180557550,1.35007,6.5,2006,Not base on novel
2486,100000000,249288105,1.296272,4.8,2006,Base on novel
2044,40000000,114830111,1.259442,6.3,2006,Not base on novel
4257,45000000,178262620,1.241836,5.3,2006,Not base on novel
9297,75000000,140175006,1.235478,6.3,2006,Not base on novel
10947,4200000,0,1.223392,6.0,2006,Not base on novel
6877,50000000,88715192,1.223177,5.6,2006,Not base on novel
1579,40000000,120175290,1.21726,7.1,2006,Not base on novel
9906,50000000,55181129,1.211868,5.5,2006,Not base on novel
9792,15000000,69623713,1.20839,6.0,2006,Not base on novel
9513,0,141702264,1.207359,5.2,2006,Not base on novel
10025,28000000,38159905,1.194602,5.7,2006,Not base on novel
1247,85000000,59908565,1.18228,5.9,2006,Not base on novel
9920,30000000,31070211,1.1334,5.0,2006,Not base on novel
7985,15000000,0,1.117768,6.4,2006,Not base on novel
82,135000000,163794509,1.114239,5.7,2006,Not base on novel
9293,18000000,41009669,1.110072,6.0,2006,Not base on novel
9044,31000000,28000000,1.109411,6.2,2006,Not base on novel
3683,90000000,65900249,1.103135,6.7,2006,Not base on novel
1378,2000000,5179037,1.102933,6.5,2006,Not base on novel
4351,21000000,0,1.099328,6.1,2006,Not base on novel
9975,50000000,69834815,1.057194,5.8,2006,Not base on novel
9708,40000000,38755073,1.038954,4.0,2006,Not base on novel
7516,17000000,57103895,1.027989,6.3,2006,Not base on novel
9530,50000000,87528173,0.987722,5.7,2006,Not base on novel
9918,0,42647449,0.978149,7.1,2006,Not base on novel
11170,65000000,43545364,0.969469,6.5,2006,Not base on novel
1491,40000000,86915017,0.965931,7.0,2006,Not base on novel
12096,0,0,0.956715,5.6,2006,Not base on novel
9988,17500000,19179969,0.941481,5.8,2006,Not base on novel
1441,25000000,5549200,0.92958,5.4,2006,Not base on novel
1717,55000000,9450897,0.928134,5.4,2006,Base on novel
9035,15500000,0,0.921035,6.1,2006,Not base on novel
11565,40000000,138259062,0.920528,5.6,2006,Not base on novel
3093,70000000,38629478,0.916551,4.5,2006,Not base on novel
2295,5000000,26888376,0.913299,6.9,2006,Not base on novel
9718,72500000,162966177,0.912871,6.2,2006,Not base on novel
15255,0,0,0.912863,7.1,2006,Not base on novel
1402,55000000,307077295,0.890909,7.5,2006,Not base on novel
1887,40000000,60474340,0.883222,6.5,2006,Not base on novel
9959,37665000,14655628,0.87563,5.3,2006,Not base on novel
9969,0,47231070,0.866667,5.1,2006,Not base on novel
14784,0,3669465,0.854533,7.7,2006,Not base on novel
1523,6000000,48027970,0.850959,7.3,2006,Not base on novel
214,10000000,163876815,0.849096,6.0,2006,Not base on novel
7512,30000000,495303,0.848086,6.1,2006,Not base on novel
9353,32000000,80197993,0.840205,5.5,2006,Not base on novel
9676,50000000,49111202,0.838431,5.8,2006,Not base on novel
503,160000000,181674817,0.826011,5.3,2006,Not base on novel
9310,17000000,7314027,0.793804,4.6,2006,Not base on novel
14620,0,0,0.793059,4.4,2006,Not base on novel
14611,0,7900000,0.79178,6.3,2006,Not base on novel
18615,16800000,2281089,0.788266,6.3,2006,Not base on novel
1819,54000000,130431368,0.780687,5.3,2006,Not base on novel
773,8000000,100523181,0.778589,7.3,2006,Not base on novel
9072,64000000,101595121,0.773044,5.6,2006,Not base on novel
9948,24000000,0,0.76252,5.6,2006,Not base on novel
21316,0,0,0.751428,6.6,2006,Not base on novel
2447,35000000,0,0.750786,6.5,2006,Not base on novel
9794,12000000,38368909,0.743703,5.4,2006,Not base on novel
806,25000000,119188334,0.727752,5.2,2006,Not base on novel
1251,19000000,68673228,0.723825,6.9,2006,Not base on novel
19595,0,0,0.720101,4.9,2006,Not base on novel
3509,8500000,5480996,0.715451,6.7,2006,Base on novel
1262,30000000,53653224,0.713697,6.9,2006,Not base on novel
1852,63000000,162945894,0.711674,5.9,2006,Not base on novel
13767,0,84500122,0.709677,5.1,2006,Not base on novel
9726,35000000,42064105,0.70435,6.4,2006,Not base on novel
9592,1200000,0,0.704242,5.0,2006,Not base on novel
14202,19400000,0,0.703833,6.9,2006,Not base on novel
313,12000000,1381665,0.702198,7.4,2006,Not base on novel
37725,15500000,7385434,0.701814,6.2,2006,Not base on novel
10073,20000000,48548426,0.698297,3.9,2006,Not base on novel
9788,23000000,38505009,0.692543,6.1,2006,Not base on novel
9900,0,6538177,0.689946,6.6,2006,Not base on novel
7484,85000000,197309027,0.685491,6.1,2006,Not base on novel
25676,0,0,0.682902,6.4,2006,Not base on novel
9907,51000000,72779000,0.674705,5.3,2006,Not base on novel
9828,3700000,3338228,0.67078,6.4,2006,Not base on novel
10741,0,0,0.654178,5.8,2006,Not base on novel
1125,70000000,154937680,0.6477,6.5,2006,Not base on novel
326,33000000,62022014,0.646745,5.2,2006,Not base on novel
4441,0,2077763,0.642848,6.9,2006,Not base on novel
8998,6500000,13368437,0.641047,5.0,2006,Not base on novel
12094,11000000,72778712,0.638444,6.4,2006,Not base on novel
4643,70000000,55011732,0.632875,7.0,2006,Not base on novel
10063,0,1675484,0.632401,4.9,2006,Not base on novel
4723,17000000,374743,0.631574,4.9,2006,Not base on novel
9615,85000000,158468292,0.62873,6.1,2006,Not base on novel
11652,0,57806952,0.621317,6.5,2006,Not base on novel
13967,30000000,35078241,0.620633,6.2,2006,Not base on novel
9682,38000000,29907685,0.614854,5.1,2006,Not base on novel
13205,0,0,0.609691,5.9,2006,Not base on novel
7874,15000000,10903846,0.609408,6.3,2006,Not base on novel
11515,50000000,9448082,0.606808,6.7,2006,Not base on novel
17700,0,0,0.60407,5.7,2006,Not base on novel
10115,0,0,0.60214,6.0,2006,Not base on novel
9903,25000000,11772461,0.589842,6.5,2006,Not base on novel
8975,20000000,22165608,0.582876,5.0,2006,Not base on novel
8997,0,0,0.575781,5.1,2006,Not base on novel
11908,0,0,0.574533,5.3,2006,Not base on novel
7510,12000000,6754898,0.569423,5.6,2006,Not base on novel
10067,50000000,61112916,0.56593,4.6,2006,Not base on novel
9978,40000000,23937870,0.564216,5.0,2006,Not base on novel
16781,6000000,57231524,0.552267,6.0,2006,Not base on novel
14171,12000000,0,0.546519,5.7,2006,Not base on novel
9756,0,0,0.546313,5.9,2006,Not base on novel
1440,26000000,0,0.544793,6.3,2006,Not base on novel
9957,0,0,0.53836,5.4,2006,Not base on novel
1123,0,4291965,0.537204,6.3,2006,Not base on novel
9986,85000000,144,0.536631,6.0,2006,Not base on novel
12763,30000000,34742066,0.530814,6.4,2006,Not base on novel
14113,35000000,12506188,0.529881,5.1,2006,Not base on novel
13934,0,0,0.523073,6.4,2006,Not base on novel
3602,0,0,0.520258,3.8,2006,Not base on novel
14191,12000000,23006849,0.514836,5.9,2006,Not base on novel
9914,0,0,0.51175,4.6,2006,Not base on novel
9952,10000000,7177143,0.508401,6.6,2006,Not base on novel
1116,6500000,22889018,0.501431,6.5,2006,Not base on novel
2207,55000000,65664721,0.496703,6.1,2006,Not base on novel
512,4000000,31584901,0.489898,6.2,2006,Not base on novel
14062,5000000,0,0.488265,5.2,2006,Not base on novel
7511,20000000,0,0.479749,5.5,2006,Not base on novel
1259,15000000,49469904,0.467297,6.3,2006,Base on novel
9829,15000000,76286096,0.463155,6.6,2006,Not base on novel
13185,994000,165000,0.461865,6.5,2006,Not base on novel
9053,21000000,480314,0.458112,4.9,2006,Not base on novel
15363,0,11400000,0.45297,6.2,2006,Not base on novel
1165,15000000,123384128,0.451217,6.6,2006,Not base on novel
5820,60000000,77920346,0.441629,5.6,2006,Not base on novel
9784,0,0,0.440529,4.8,2006,Not base on novel
182,32000000,5914908,0.437529,5.8,2006,Not base on novel
9664,60000000,17800000,0.435451,6.1,2006,Not base on novel
13060,0,0,0.434986,7.7,2006,Not base on novel
4474,0,60896147,0.434505,4.9,2006,Not base on novel
7304,15000000,9500000,0.433874,6.8,2006,Not base on novel
1253,0,8974829,0.428237,6.5,2006,Not base on novel
61717,6000000,0,0.425339,5.4,2006,Not base on novel
1252,0,0,0.412369,5.9,2006,Not base on novel
8588,0,0,0.406639,6.5,2006,Not base on novel
13668,25000000,16158487,0.405681,6.0,2006,Not base on novel
1975,20000000,39143839,0.405342,5.3,2006,Not base on novel
10781,16000000,0,0.402934,5.7,2006,Not base on novel
14458,8000000,0,0.389669,4.7,2006,Not base on novel
5072,0,0,0.389212,6.3,2006,Not base on novel
12225,0,2294291,0.386756,6.7,2006,Not base on novel
13197,8000000,143451,0.384988,6.0,2006,Not base on novel
1590,11000000,0,0.381198,5.9,2006,Not base on novel
9754,45000000,82800000,0.3804,5.4,2006,Not base on novel
13249,18000000,1196307,0.463068,5.8,2006,Not base on novel
2357,0,580527,0.375934,6.8,2006,Not base on novel
14624,0,0,0.374486,6.8,2006,Not base on novel
38580,0,0,0.371028,6.5,2006,Not base on novel
15213,0,16627188,0.370019,5.6,2006,Not base on novel
13075,2000000,622806,0.367893,6.5,2006,Not base on novel
2179,22000000,13405595,0.877191,6.2,2006,Not base on novel
1249,0,16803753,0.361949,6.1,2006,Not base on novel
14609,0,6700000,0.361911,6.4,2006,Not base on novel
9782,0,0,0.360617,4.7,2006,Not base on novel
9895,20000000,41237648,0.360145,5.4,2006,Not base on novel
9954,20000000,37597471,0.357462,5.2,2006,Not base on novel
16774,0,0,0.357119,5.5,2006,Not base on novel
10005,0,0,0.355816,4.7,2006,Not base on novel
14542,0,0,0.310895,6.4,2006,Not base on novel
9950,0,0,0.35187,6.3,2006,Not base on novel
9841,0,0,0.350497,5.0,2006,Not base on novel
24180,0,0,0.345569,4.9,2006,Not base on novel
8436,0,0,0.34202,6.5,2006,Not base on novel
5393,0,0,0.340571,4.4,2006,Not base on novel
14474,5000000,0,0.339084,5.6,2006,Not base on novel
9761,150000,0,0.338476,6.0,2006,Not base on novel
10053,15000000,66966987,0.337268,5.4,2006,Not base on novel
9672,13000000,1151330,0.330582,5.5,2006,Not base on novel
12795,500000,745327,0.325485,5.1,2006,Not base on novel
6641,0,0,0.445936,5.7,2006,Not base on novel
14194,11000000,46396427,0.320908,6.5,2006,Not base on novel
9656,9000000,21510851,0.312729,5.3,2006,Not base on novel
5172,13000000,11130889,0.312609,6.2,2006,Not base on novel
10886,8000000,0,0.310063,7.5,2006,Not base on novel
8324,0,0,0.309824,5.7,2006,Not base on novel
14453,0,0,0.308248,4.9,2006,Not base on novel
37924,0,0,0.30746,6.4,2006,Not base on novel
10288,8000000,426224,0.307279,6.7,2006,Not base on novel
7859,700000,0,0.490229,6.2,2006,Not base on novel
12526,4000000,8059140,0.300525,5.6,2006,Not base on novel
9697,75000000,42285169,0.298124,5.2,2006,Not base on novel
19344,900000,0,0.292225,6.6,2006,Not base on novel
10118,0,11449638,0.287483,4.8,2006,Not base on novel
14823,0,0,0.224856,6.0,2006,Not base on novel
9766,30000000,41480851,0.282881,6.5,2006,Not base on novel
9786,0,0,0.28091,6.3,2006,Not base on novel
3603,0,4946225,0.440741,5.5,2006,Not base on novel
10085,0,0,0.276246,5.2,2006,Not base on novel
2168,850000,0,0.27622,7.2,2006,Not base on novel
13198,0,0,0.275745,6.4,2006,Not base on novel
18858,0,0,0.462229,5.6,2006,Not base on novel
15077,0,0,0.27504,7.0,2006,Not base on novel
10094,0,0,0.27403,5.1,2006,Not base on novel
1967,0,0,0.227243,5.2,2006,Not base on novel
17287,0,0,0.152191,5.1,2006,Not base on novel
18870,7000000,0,0.171168,3.4,2006,Not base on novel
18925,100000,10178331,0.206454,6.8,2006,Not base on novel
21427,0,29326868,0.269354,6.1,2006,Not base on novel
13171,0,3091922,0.268801,5.0,2006,Not base on novel
24801,0,0,0.267231,5.1,2006,Not base on novel
38163,0,0,0.267119,6.2,2006,Not base on novel
10007,8000000,0,0.266131,4.7,2006,Not base on novel
11910,9364800,0,0.260556,6.9,2006,Not base on novel
8618,4000000,13401952,0.326984,5.6,2006,Not base on novel
14055,0,210128,0.257326,6.7,2006,Not base on novel
16727,12000000,20138836,0.254596,7.0,2006,Not base on novel
1781,1000000,46243000,0.251388,6.5,2006,Not base on novel
9809,4000000,4630045,0.249949,5.4,2006,Not base on novel
1730,0,849055,0.247029,6.8,2006,Not base on novel
11494,0,0,0.24669,6.1,2006,Not base on novel
9773,0,0,0.245865,5.5,2006,Not base on novel
26655,5000000,0,0.241377,3.8,2006,Not base on novel
14930,0,0,0.238131,5.4,2006,Not base on novel
13754,0,0,0.238102,7.5,2006,Not base on novel
14761,0,163000,0.237683,7.1,2006,Not base on novel
